Order,Ticker,Type,Discreet?,YearMonthDayUTC,Address,State,Zip,Zip4,Cars,Notes,UTC,Time_Date,Time,Month,Day,Year,Spaces,Population,Male_Population,Female_Population,Population_Density,5_Year_Projected_Population_Growth,Average_ Family_Size,Family_Households,Households,Age_Below_18,Age_18_Plus,Age_65_Plus,Associate_Degree,Bachelors_Degree,High_Schl_ Grad,PPHouseholds_1,PPHouseholds_2,MT2PPHousehold_2Plus,Per_Capita_Income,Median_Disposable_Household_Income,PCTWhitePop,PCTAIANPop,PCTAPop,PCTBPop,PCTHPIPop,PCTHisPop,PCTMultiracePop,PCTOtherRacePop,PCTMinority,PCTNo_Vehicle,PCT_1_Vehicle,PCT_2_Vehicles,PCTMore_2_Vehicles,PCTCivilian_Unemp,Slot 1,Slot 2,Slot 3,Slot 4,Slot 5,Slot 6,Category,PrePost,DOW,Shifted Month,WMT-Q,Week End,Unique Location,Unique Location & Year,Duplicate?,Year Repeat?,Same Store in Two Years?,Region,Sub Region,Create Year
660,CMG,CMG_1313,,14JUN11190936,10503 NE 4th St. Bellevue,WA,98004,,7,6/11/2014,,6/11/2014 12:09,12:09,6,11,2014,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,4,6,0,0,CMG10503 NE 4TH ST. BELLEVUEWA6,CMG10503 NE 4TH ST. BELLEVUEWA62014,0,0,0,West,Pacific,2015
661,CMG,CMG_1313,,14JUN30191503,10503 NE 4th St. Bellevue,WA,98004,,3,6/30/2014,,6/30/2014 12:15,12:15,6,30,2014,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,2,6,0,0,CMG10503 NE 4TH ST. BELLEVUEWA6,CMG10503 NE 4TH ST. BELLEVUEWA62014,0,0,0,West,Pacific,2015
662,CMG,CMG_1313,,15JUN08192420,10503 NE 4th St. Bellevue,WA,98004,,8,6/8/2015,,6/8/2015 12:24,12:24,6,8,2015,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,2,6,0,0,CMG10503 NE 4TH ST. BELLEVUEWA6,CMG10503 NE 4TH ST. BELLEVUEWA62015,0,0,0,West,Pacific,2015
663,CMG,CMG_1313,,15JUN09191707,10503 NE 4th St. Bellevue,WA,98004,,8,6/9/2015,,6/9/2015 12:17,12:17,6,9,2015,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,3,6,0,0,CMG10503 NE 4TH ST. BELLEVUEWA6,CMG10503 NE 4TH ST. BELLEVUEWA62015,0,0,0,West,Pacific,2015
664,CMG,CMG_1313,,15JUN14192809,10503 NE 4th St. Bellevue,WA,98004,,7,6/14/2015,,6/14/2015 12:28,12:28,6,14,2015,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,1,6,0,1,CMG10503 NE 4TH ST. BELLEVUEWA6,CMG10503 NE 4TH ST. BELLEVUEWA62015,0,0,0,West,Pacific,2015
665,CMG,CMG_1313,,15JUN16191317,10503 NE 4th St. Bellevue,WA,98004,,6,6/16/2015,,6/16/2015 12:13,12:13,6,16,2015,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,3,6,0,0,CMG10503 NE 4TH ST. BELLEVUEWA6,CMG10503 NE 4TH ST. BELLEVUEWA62015,0,0,0,West,Pacific,2015
666,CMG,CMG_1313,,15JUN17190606,10503 NE 4th St. Bellevue,WA,98004,,5,6/17/2015,,6/17/2015 12:06,12:06,6,17,2015,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,4,6,0,0,CMG10503 NE 4TH ST. BELLEVUEWA6,CMG10503 NE 4TH ST. BELLEVUEWA62015,0,0,0,West,Pacific,2015
667,CMG,CMG_1313,,15JUN23191000,10503 NE 4th St. Bellevue,WA,98004,,3,6/23/2015,,6/23/2015 12:10,12:10,6,23,2015,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,3,6,0,0,CMG10503 NE 4TH ST. BELLEVUEWA6,CMG10503 NE 4TH ST. BELLEVUEWA62015,0,0,0,West,Pacific,2015
668,CMG,CMG_1313,,15JUN29191307,10503 NE 4th St. Bellevue,WA,98004,,8,6/29/2015,,6/29/2015 12:13,12:13,6,29,2015,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,2,6,0,0,CMG10503 NE 4TH ST. BELLEVUEWA6,CMG10503 NE 4TH ST. BELLEVUEWA62015,0,0,0,West,Pacific,2015
300,CMG,CMG_1313,,12MAR23192849,10503 NE 4th St. Bellevue,WA,98004,,39,3/23/2012,,3/23/2012 12:28,12:28,3,23,2012,50,25125,0.4753,0.5247,3695.65,0.2314,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,6,3,0,0,CMG10503 NE 4TH ST. BELLEVUEWA3,CMG10503 NE 4TH ST. BELLEVUEWA32012,0,0,0,West,Pacific,2013
2508,CMG,CMG_1313,,14MAR24191638,10503 NE 4th St. Bellevue,WA,98004,,18,3/24/2014,,3/24/2014 12:16,12:16,3,24,2014,50,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,2,3,0,0,CMG10503 NE 4TH ST. BELLEVUEWA3,CMG10503 NE 4TH ST. BELLEVUEWA32014,0,0,0,West,Pacific,2014
775,CMG,CMG_1313,,14MAR12190907,10503 NE 4th St. Bellevue,WA,98004,,7,3/12/2014,,3/12/2014 12:09,12:09,3,12,2014,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,4,3,0,0,CMG10503 NE 4TH ST. BELLEVUEWA3,CMG10503 NE 4TH ST. BELLEVUEWA32014,0,0,0,West,Pacific,2015
776,CMG,CMG_1313,,14MAR23192441,10503 NE 4th St. Bellevue,WA,98004,,9,3/23/2014,,3/23/2014 12:24,12:24,3,23,2014,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,1,3,0,1,CMG10503 NE 4TH ST. BELLEVUEWA3,CMG10503 NE 4TH ST. BELLEVUEWA32014,0,0,0,West,Pacific,2015
777,CMG,CMG_1313,,14MAR24191638,10503 NE 4th St. Bellevue,WA,98004,,7,3/24/2014,,3/24/2014 12:16,12:16,3,24,2014,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,2,3,0,0,CMG10503 NE 4TH ST. BELLEVUEWA3,CMG10503 NE 4TH ST. BELLEVUEWA32014,0,0,0,West,Pacific,2015
778,CMG,CMG_1313,,15MAR03192054,10503 NE 4th St. Bellevue,WA,98004,,7,3/3/2015,,3/3/2015 11:20,11:20,3,3,2015,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,3,0,0,0,3,Pre,3,3,0,0,CMG10503 NE 4TH ST. BELLEVUEWA3,CMG10503 NE 4TH ST. BELLEVUEWA32015,0,0,0,West,Pacific,2015
779,CMG,CMG_1313,,15MAR04191325,10503 NE 4th St. Bellevue,WA,98004,,7,3/4/2015,,3/4/2015 11:13,11:13,3,4,2015,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,3,0,0,0,3,Pre,4,3,0,0,CMG10503 NE 4TH ST. BELLEVUEWA3,CMG10503 NE 4TH ST. BELLEVUEWA32015,0,0,0,West,Pacific,2015
589,CMG,CMG_1313,,13MAY10191414,10503 NE 4th St. Bellevue,WA,98004,,37,5/10/2013,,5/10/2013 12:14,12:14,5,10,2013,50,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,6,5,0,0,CMG10503 NE 4TH ST. BELLEVUEWA5,CMG10503 NE 4TH ST. BELLEVUEWA52013,0,0,0,West,Pacific,2014
590,CMG,CMG_1313,,13MAY16191611,10503 NE 4th St. Bellevue,WA,98004,,13,5/16/2013,,5/16/2013 12:16,12:16,5,16,2013,50,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,5,5,0,0,CMG10503 NE 4TH ST. BELLEVUEWA5,CMG10503 NE 4TH ST. BELLEVUEWA52013,0,0,0,West,Pacific,2014
591,CMG,CMG_1313,,14MAY07192814,10503 NE 4th St. Bellevue,WA,98004,,42,5/7/2014,,5/7/2014 12:28,12:28,5,7,2014,50,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,4,5,0,0,CMG10503 NE 4TH ST. BELLEVUEWA5,CMG10503 NE 4TH ST. BELLEVUEWA52014,0,0,0,West,Pacific,2014
592,CMG,CMG_1313,,14MAY14192419,10503 NE 4th St. Bellevue,WA,98004,,34,5/14/2014,,5/14/2014 12:24,12:24,5,14,2014,50,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,4,5,0,0,CMG10503 NE 4TH ST. BELLEVUEWA5,CMG10503 NE 4TH ST. BELLEVUEWA52014,0,0,0,West,Pacific,2014
593,CMG,CMG_1313,,14MAY22191310,10503 NE 4th St. Bellevue,WA,98004,,21,5/22/2014,,5/22/2014 12:13,12:13,5,22,2014,50,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,5,5,0,0,CMG10503 NE 4TH ST. BELLEVUEWA5,CMG10503 NE 4TH ST. BELLEVUEWA52014,0,0,0,West,Pacific,2014
622,CMG,CMG_1313,,14MAY07192814,10503 NE 4th St. Bellevue,WA,98004,,6,5/7/2014,,5/7/2014 12:28,12:28,5,7,2014,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,4,5,0,0,CMG10503 NE 4TH ST. BELLEVUEWA5,CMG10503 NE 4TH ST. BELLEVUEWA52014,0,0,0,West,Pacific,2015
623,CMG,CMG_1313,,14MAY14192419,10503 NE 4th St. Bellevue,WA,98004,,6,5/14/2014,,5/14/2014 12:24,12:24,5,14,2014,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,4,5,0,0,CMG10503 NE 4TH ST. BELLEVUEWA5,CMG10503 NE 4TH ST. BELLEVUEWA52014,0,0,0,West,Pacific,2015
624,CMG,CMG_1313,,14MAY20192827,10503 NE 4th St. Bellevue,WA,98004,,7,5/20/2014,,5/20/2014 12:28,12:28,5,20,2014,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,3,5,0,0,CMG10503 NE 4TH ST. BELLEVUEWA5,CMG10503 NE 4TH ST. BELLEVUEWA52014,0,0,0,West,Pacific,2015
625,CMG,CMG_1313,,14MAY22191310,10503 NE 4th St. Bellevue,WA,98004,,7,5/22/2014,,5/22/2014 12:13,12:13,5,22,2014,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,5,5,0,0,CMG10503 NE 4TH ST. BELLEVUEWA5,CMG10503 NE 4TH ST. BELLEVUEWA52014,0,0,0,West,Pacific,2015
626,CMG,CMG_1313,,15MAY01191701,10503 NE 4th St. Bellevue,WA,98004,,8,5/1/2015,,5/1/2015 12:17,12:17,5,1,2015,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,6,5,0,0,CMG10503 NE 4TH ST. BELLEVUEWA5,CMG10503 NE 4TH ST. BELLEVUEWA52015,0,0,0,West,Pacific,2015
627,CMG,CMG_1313,,15MAY02190950,10503 NE 4th St. Bellevue,WA,98004,,8,5/2/2015,,5/2/2015 12:09,12:09,5,2,2015,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,7,5,0,1,CMG10503 NE 4TH ST. BELLEVUEWA5,CMG10503 NE 4TH ST. BELLEVUEWA52015,0,0,0,West,Pacific,2015
628,CMG,CMG_1313,,15MAY15190910,10503 NE 4th St. Bellevue,WA,98004,,6,5/15/2015,,5/15/2015 12:09,12:09,5,15,2015,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,6,5,0,0,CMG10503 NE 4TH ST. BELLEVUEWA5,CMG10503 NE 4TH ST. BELLEVUEWA52015,0,0,0,West,Pacific,2015
629,CMG,CMG_1313,,15MAY19192835,10503 NE 4th St. Bellevue,WA,98004,,8,5/19/2015,,5/19/2015 12:28,12:28,5,19,2015,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,3,5,0,0,CMG10503 NE 4TH ST. BELLEVUEWA5,CMG10503 NE 4TH ST. BELLEVUEWA52015,0,0,0,West,Pacific,2015
630,CMG,CMG_1313,,15MAY20192041,10503 NE 4th St. Bellevue,WA,98004,,8,5/20/2015,,5/20/2015 12:20,12:20,5,20,2015,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,4,5,0,0,CMG10503 NE 4TH ST. BELLEVUEWA5,CMG10503 NE 4TH ST. BELLEVUEWA52015,0,0,0,West,Pacific,2015
631,CMG,CMG_1313,,15MAY21191407,10503 NE 4th St. Bellevue,WA,98004,,8,5/21/2015,,5/21/2015 12:14,12:14,5,21,2015,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,5,5,0,0,CMG10503 NE 4TH ST. BELLEVUEWA5,CMG10503 NE 4TH ST. BELLEVUEWA52015,0,0,0,West,Pacific,2015
632,CMG,CMG_1313,,15MAY27191637,10503 NE 4th St. Bellevue,WA,98004,,4,5/27/2015,,5/27/2015 12:16,12:16,5,27,2015,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,4,5,0,0,CMG10503 NE 4TH ST. BELLEVUEWA5,CMG10503 NE 4TH ST. BELLEVUEWA52015,0,0,0,West,Pacific,2015
633,CMG,CMG_1313,,15MAY28190955,10503 NE 4th St. Bellevue,WA,98004,,5,5/28/2015,,5/28/2015 12:09,12:09,5,28,2015,10,25125,0.4753,0.5247,3695.65,0.231399998,2.84,6289,12183,0.1599,0.8401,0.2238,0.0773,0.3647,0.1132,0.4261,0.3293,0.2446,61976,61208,0.8111,0.0015,0.1282,0.0208,0.0026,0.0448,0.0235,0.0123,0.1889,0.066,0.4196,0.3574,0.157,0.0712,0,0,0,0,5,0,5,Post,5,5,0,0,CMG10503 NE 4TH ST. BELLEVUEWA5,CMG10503 NE 4TH ST. BELLEVUEWA52015,0,0,0,West,Pacific,2015
371,CMG,CMG_1487,,11AUG26194737,31827 Pacific Highway S  Federal Way,WA,98003,,20,8/26/2011,,8/26/2011 19:47,19:47,8,26,2011,40,44108,0.4871,0.5129,3634.79,0.067100003,3.18,10796,17760,0.2442,0.7558,0.1129,0.1069,0.1913,0.2732,0.3213,0.2946,0.3841,26403,44571,0.6629,0.0044,0.1414,0.0915,0.0116,0.125,0.0483,0.0399,0.3371,0.0735,0.4033,0.3591,0.1641,0.1095,0,0,0,0,0,0,0,Post,6,8,0,0,CMG31827 PACIFIC HIGHWAY S  FEDERAL WAYWA8,CMG31827 PACIFIC HIGHWAY S  FEDERAL WAYWA82011,0,0,0,West,Pacific,2012
468,CMG,CMG_1487,,13AUG18192206,31827 Pacific Highway S Federal Way,WA,98003,,11,8/18/2013,,8/18/2013 12:22,12:22,8,18,2013,40,44108,0.4871,0.5129,3634.79,0.067100003,3.18,10796,17760,0.2442,0.7558,0.1129,0.1069,0.1913,0.2732,0.3213,0.2946,0.3841,26403,44571,0.6629,0.0044,0.1414,0.0915,0.0116,0.125,0.0483,0.0399,0.3371,0.0735,0.4033,0.3591,0.1641,0.1095,0,0,0,0,5,0,5,Post,1,8,0,1,CMG31827 PACIFIC HIGHWAY S FEDERAL WAYWA8,CMG31827 PACIFIC HIGHWAY S FEDERAL WAYWA82013,0,0,0,West,Pacific,2013
1432,CMG,CMG_1487,,13AUG18192206,31827 Pacific Highway S Federal Way,WA,98003,,16,8/18/2013,,8/18/2013 12:22,12:22,8,18,2013,40,44108,0.4871,0.5129,3634.79,0.067100003,3.18,10796,17760,0.2442,0.7558,0.1129,0.1069,0.1913,0.2732,0.3213,0.2946,0.3841,26403,44571,0.6629,0.0044,0.1414,0.0915,0.0116,0.125,0.0483,0.0399,0.3371,0.0735,0.4033,0.3591,0.1641,0.1095,0,0,0,0,5,0,5,Post,1,8,0,1,CMG31827 PACIFIC HIGHWAY S FEDERAL WAYWA8,CMG31827 PACIFIC HIGHWAY S FEDERAL WAYWA82013,0,0,0,West,Pacific,2014
407,CMG,CMG_1487,,11DEC13194602,31827 Pacific Highway S Federal Way,WA,98003,,9,12/13/2011,,12/13/2011 11:46,11:46,12,13,2011,40,44108,0.4871,0.5129,3634.79,0.067100003,3.18,10796,17760,0.2442,0.7558,0.1129,0.1069,0.1913,0.2732,0.3213,0.2946,0.3841,26403,44571,0.6629,0.0044,0.1414,0.0915,0.0116,0.125,0.0483,0.0399,0.3371,0.0735,0.4033,0.3591,0.1641,0.1095,0,0,0,4,0,0,4,Post,3,12,0,0,CMG31827 PACIFIC HIGHWAY S FEDERAL WAYWA12,CMG31827 PACIFIC HIGHWAY S FEDERAL WAYWA122011,0,0,0,West,Pacific,2012
828,CMG,CMG_1487,,14DEC30192751,31827 Pacific Highway S Federal Way,WA,98003,,17,12/30/2014,,12/30/2014 11:27,11:27,12,30,2014,40,44108,0.4871,0.5129,3634.79,0.067100003,3.18,10796,17760,0.2442,0.7558,0.1129,0.1069,0.1913,0.2732,0.3213,0.2946,0.3841,26403,44571,0.6629,0.0044,0.1414,0.0915,0.0116,0.125,0.0483,0.0399,0.3371,0.0735,0.4033,0.3591,0.1641,0.1095,0,0,3,0,0,0,3,Pre,3,12,0,0,CMG31827 PACIFIC HIGHWAY S FEDERAL WAYWA12,CMG31827 PACIFIC HIGHWAY S FEDERAL WAYWA122014,0,0,0,West,Pacific,2014
814,CMG,CMG_1487,,14DEC30192751,31827 Pacific Highway S Federal Way,WA,98003,,17,12/30/2014,,12/30/2014 11:27,11:27,12,30,2014,40,44108,0.4871,0.5129,3634.79,0.067100003,3.18,10796,17760,0.2442,0.7558,0.1129,0.1069,0.1913,0.2732,0.3213,0.2946,0.3841,26403,44571,0.6629,0.0044,0.1414,0.0915,0.0116,0.125,0.0483,0.0399,0.3371,0.0735,0.4033,0.3591,0.1641,0.1095,0,0,3,0,0,0,3,Pre,3,12,0,0,CMG31827 PACIFIC HIGHWAY S FEDERAL WAYWA12,CMG31827 PACIFIC HIGHWAY S FEDERAL WAYWA122014,0,0,0,West,Pacific,2015
466,CMG,CMG_1487,,12FEB04192633,31827 Pacific Highway S Federal Way,WA,98003,,8,2/4/2012,,2/4/2012 11:26,11:26,2,4,2012,40,44108,0.4871,0.5129,3634.79,0.0671,3.18,10796,17760,0.2442,0.7558,0.1129,0.1069,0.1913,0.2732,0.3213,0.2946,0.3841,26403,44571,0.6629,0.0044,0.1414,0.0915,0.0116,0.125,0.0483,0.0399,0.3371,0.0735,0.4033,0.3591,0.1641,0.1095,0,0,3,0,0,0,3,Pre,7,2,0,1,CMG31827 PACIFIC HIGHWAY S FEDERAL WAYWA2,CMG31827 PACIFIC HIGHWAY S FEDERAL WAYWA22012,0,0,0,West,Pacific,2013
